Voltaj,Sicaklik,Doluluk
2.8955933669970877,0.05832879790193535,6.800000000000001
4.06303905921839,28.67374824696907,86.5
2.9597352572776443,20.458768651959303,7.1000000000000005
3.5471363761798527,24.783214578435192,29.5
2.649950319737631,14.60716258890951,6.0
3.7975616230977356,25.841108573475385,69.8
2.7046407511225397,19.855949239232945,6.1000000000000005
2.7737330588477977,14.265569334799602,6.300000000000001
2.623494788111436,19.37723872654577,6.0
3.2666354604768073,15.080166550989592,8.5
2.847259627638454,23.23803400445062,6.6000000000000005
3.790458320831157,5.5124735457962,54.300000000000004
3.761532747066055,22.694982787440626,63.7
2.698547639112535,7.116447550404851,6.1000000000000005
3.7919828854840967,20.16608650791545,69.10000000000001
3.5876146556000394,21.843325600872205,29.900000000000002
3.083508068625231,43.122939523965556,7.7
3.2558050027265937,40.60002653384377,8.5
3.559061198953695,4.839428299179289,20.8
2.61001740157564,21.354508806784555,6.0
3.035221964171119,18.531472307014475,7.5
3.6757706297573556,33.77434867119366,46.800000000000004
3.7310654951112836,18.927266911370275,54.5
4.048952670110478,33.71776168411506,86.5
3.8444764689305164,1.7186195934339281,53.6
3.7429470744037916,23.63558644430411,57.5
3.585779976428023,36.66135262100368,29.1
3.5269147917204218,39.088225204880715,25.200000000000003
2.95240778256642,4.316383625274235,7.1000000000000005
3.9214221611149487,22.133322401887156,79.80000000000001
3.300292076061737,4.552970444946792,8.700000000000001
2.9161390168906625,39.297950518404434,6.9
3.917774830133694,31.971746181686754,79.2
2.800992324720406,35.213331473096865,6.4
3.5360459924686287,44.34754786230823,12.3
2.556944935459054,17.760652221354217,5.9
3.616468717974312,10.040680890944747,30.0
2.9354800906444956,36.753246973686814,7.0
2.7396247337959108,29.080141482302132,6.2
3.0669064648928663,35.7634836783173,7.6000000000000005
3.483508968116427,30.283445859300738,9.5
3.776760193426192,15.691890582968583,67.0
4.119026520788133,3.345108291567115,86.7
4.156863478816779,4.071618442988961,87.0
2.5697916104513423,10.29944322324046,5.9
3.3330112446371345,0.903050760746052,8.8
3.8802014539369303,5.143223025609815,60.300000000000004
3.5947917493973014,30.021415962723157,30.0
3.710855560890073,28.68991697662949,51.2
3.404707157101989,24.614482841649703,9.1
4.13361352098178,17.919530198770502,96.60000000000001
3.283545426320338,1.527956622352979,8.6
3.3299319467960062,0.18678674342484713,8.8
3.4768650971877433,41.42292499905356,9.5
2.505594040481291,27.655216812537628,5.9
2.643489143944641,5.682730009722371,6.0
3.8225428965572608,21.235874430574274,70.7
2.771065299339005,11.205896275200372,6.300000000000001
2.71425195954426,36.12677985973562,6.2
4.116034169357674,40.86724100699328,87.10000000000001
2.894914745912946,27.772830484230827,6.800000000000001
3.1857577033897395,5.48106986388904,8.1
4.094706658130476,27.695773638584257,95.0
3.329094859627482,12.558344076983715,8.8
3.0534718612472553,28.180022383599688,7.5
2.8783720534251813,28.013997565357833,6.7
3.2834087413404416,33.24241132942999,8.6
3.190481018913885,24.2510539200707,8.200000000000001
3.267676095795521,25.662679019775883,8.5
2.9677464567223235,16.724968206157325,7.2
2.5963149407455166,41.106317582812196,5.9
3.2002416511073677,41.17464253563742,8.200000000000001
3.2534780156462384,15.532561975792976,8.4
2.6603900409297387,10.195776949474984,6.0
3.0606820362082265,11.14769550755233,7.6000000000000005
4.09797553400116,40.727783939367555,86.7
3.649645304128777,4.137450984994987,30.400000000000002
2.7290955819682425,23.32719465895181,6.2
2.985245982574187,34.2922011194917,7.2
3.786124705966283,19.808540141835863,68.4
2.7842339115013734,7.424728330272853,6.4
3.6974177028151916,42.94791457672901,32.4
2.9785515706629506,16.17279836257348,7.2
3.3952661518091714,5.464960033257855,9.1
3.0534676751788044,43.3773296799862,7.5
2.5085319456845125,25.42575173244397,5.9
3.450198591617455,29.731889439275232,9.3
3.6824174114680517,1.542080421258123,30.3
2.9602921674041247,8.810359869432885,7.1000000000000005
3.7819907864067694,14.581888772443707,67.5
3.1547693400658794,17.896979145214278,8.0
2.978371740209314,40.25110924842325,7.2
3.9848679256344743,17.266642800067768,86.4
2.686891779527488,14.45893859679313,6.1000000000000005
2.6632044511005364,13.693180350148697,6.0
3.225078404654208,23.836561796311845,8.3
4.08426929118684,30.999494912877683,91.60000000000001
3.9849740169219263,27.743610452547653,86.4
3.47139090591464,31.40582233768157,9.4
3.8690837559630986,42.76715102508376,57.2
2.743654125407667,16.28098839062905,6.2
2.822157822458779,6.894755570561652,6.5
4.080729745739005,8.656449364599668,82.2
2.902048778501476,23.126193802965457,6.9
3.8261699829468743,17.524008632820667,70.8
2.872043903508972,16.277586705653246,6.7
3.310447442913415,10.505500321177289,8.700000000000001
2.664358717317007,42.12732311060143,6.0
2.893862581369566,6.956369140573026,6.800000000000001
3.3598872744776243,14.854831909418841,8.9
2.826417620113578,17.944930366562428,6.5
3.1528402167660916,6.931289767457032,8.0
3.8968520833560825,7.835269244547547,66.60000000000001
2.5205617298457947,30.23562259521217,5.9
2.996258345833092,29.39407447303139,7.300000000000001
3.398601814272963,13.189632030658007,9.1
3.4530428154018837,10.440380276627442,9.4
2.569030219898055,21.132889970902475,5.9
3.6054708231882437,0.06202682899797973,11.5
3.0060135128775034,10.990987560976691,7.300000000000001
3.7656320785937734,21.333835224893736,64.8
3.386837349932038,41.53004542376919,9.1
2.6943845608192016,10.289815582719594,6.1000000000000005
3.168840605257493,27.135845217089457,8.1
3.4506836373759997,12.625413172322341,9.3
3.153138710160675,26.10774139664839,8.0
2.50067556491668,30.235654587937393,5.9
3.5045479415229863,43.9154994381509,17.5
2.6720315292167456,44.23118115351895,6.1000000000000005
4.173783700412824,12.731469228949097,94.30000000000001
3.017222273834024,9.516562697504952,7.4
3.372789750138607,40.821005011085504,9.0
3.30577974309059,33.36389914679116,8.700000000000001
3.886966518845022,9.050810282946141,67.7
3.200065533660034,41.66961248495109,8.200000000000001
3.1691010649455853,41.85789800012732,8.1
3.981663675673177,6.743449159493934,73.3
4.148961788780275,26.5110824120943,96.80000000000001
3.08623762753017,4.546114027457037,7.7
3.209806133625063,22.392478288075637,8.3
3.8735386471779467,17.265579036522023,73.4
2.628459581548517,6.328193062628459,6.0
3.9062267203814107,24.00198993049948,77.2
3.349159341269024,35.705428559252546,8.9
4.03626111974544,43.11724039007266,71.7
3.663016398106574,3.2274702342175123,30.400000000000002
3.7008416432664815,14.497645551258943,49.7
3.4947347210296584,30.678541369025332,9.5
4.01122867294024,18.57680491030549,87.2
3.0561368293142874,13.997243363630039,7.6000000000000005
3.3772429862871305,26.470600324052796,9.0
3.9120791422039716,13.290358298902687,75.60000000000001
3.7478437333007175,21.987432084776703,59.2
3.7185022929868046,19.15797318509786,52.300000000000004
2.863906120891465,36.594164363600854,6.7
2.9346450577346452,0.846481107403263,7.0
2.6131672264905292,27.64187962707315,6.0
3.8818618842493864,7.2976935788801365,64.5
3.1492818546092844,33.28545005398779,8.0
3.720018572781269,39.12034915269777,46.400000000000006
2.987027490978698,34.567028636694786,7.2
3.7391012686731915,32.87456546754255,56.400000000000006
3.2139199463248356,1.0759870411524697,8.3
3.018458197037486,23.83025204967867,7.4
2.564849925167918,1.4464164669920931,5.9
3.689005250019791,9.53730409507351,43.5
3.390821552474544,3.7082346953580494,9.1
3.344759953786259,24.128372172734775,8.9
4.115473707510896,18.16904094130346,96.4
3.4892295494272787,32.2642767308668,9.5
3.313786047590929,37.07125878509225,8.700000000000001
3.6694645756824227,17.027636360444646,45.6
3.866220086253381,30.742738617106944,72.9
3.545997288539869,7.872045880013875,24.900000000000002
3.438517922266633,9.338870787441293,9.3
4.070422548916644,22.942140252786484,87.0
3.4124791229811238,22.560399061950793,9.200000000000001
3.194036131391415,39.69413660174821,8.200000000000001
2.546259113297861,36.92349490000648,5.9
4.11073219111251,23.766957809414762,96.30000000000001
3.7740792726155354,36.25730811796936,64.8
3.1452714888828366,8.480814081597002,8.0
2.764712735066893,41.109056150264735,6.300000000000001
4.034066638604747,1.1730836816234613,71.4
3.5457064940454863,16.647896535622387,29.400000000000002
2.70979139868224,42.82065307656794,6.1000000000000005
3.4660237569127643,26.476159026031755,9.4
2.993405701075496,39.04331863961326,7.300000000000001
3.113637869341409,6.480181253769974,7.800000000000001
3.2175987503734462,28.634671632605055,8.3
3.2265819495844417,3.48285840483259,8.3
2.5541873825877675,40.22485276848114,5.9
3.7360556277819468,22.996165983713684,55.6
3.994666633339536,8.543825781066953,77.9
3.9584133928188265,13.814270412889641,83.10000000000001
3.7378957996181894,14.0243603225872,55.1
2.609206894620979,34.53650413229395,6.0
3.1718120338975897,3.1606265493495513,8.1
3.246925119844675,8.36434410227232,8.4
3.2970998771506013,12.121346534843687,8.6
4.16667540280691,17.677683010323356,96.9
4.129904077148797,2.6056837037572986,86.7
3.8547698114881372,13.963041912194537,71.2
3.837959616762566,16.825569993588715,71.3
3.6840299682765765,41.64003068506537,34.0
3.309921774074394,32.7999352128121,8.700000000000001
3.476595027019081,1.2122293511603899,9.5
3.531214685079946,6.8542839010748065,25.0
3.3861162076894193,22.954805428866404,9.1
3.541377558003499,32.33335913775319,29.3
3.0544432891125295,2.0435510349673605,7.5
2.977671495898268,32.05510876212252,7.2
2.6792562612263207,19.628676163449487,6.1000000000000005
3.967621760973123,6.960943366947257,72.3
2.6885682573576077,1.8615677010055514,6.1000000000000005
2.6192040029875434,4.750294233842828,6.0
3.155622986652751,10.293842117312954,8.0
3.071543820132928,40.026692801879605,7.6000000000000005
3.9034331430304854,42.38544239797453,63.5
3.611284313549325,6.628169609209478,26.1
3.142053653256367,5.082104454332144,7.9
4.130185884020472,18.366457122796636,96.60000000000001
3.4536561562541808,37.55246220612065,9.4
3.398058200016818,31.35754703563145,9.1
2.8905689558933583,41.21114982567193,6.800000000000001
2.6517843682057665,24.490365782469013,6.0
3.3796694042474313,31.096657870854788,9.0
3.1559816581647806,29.35087526492615,8.0
2.8328630237190273,32.52133815126423,6.5
3.7737551934608207,17.09563826872014,66.4
2.9478565510909633,15.665822792278947,7.1000000000000005
3.89703357655405,7.351910382776246,65.7
3.246029977851171,38.45126765872747,8.4
4.125138091295161,43.21056734830154,86.7
3.134934606436448,19.59020280593712,7.9
4.147520652611438,36.77369896713796,93.4
3.9017927252077342,44.190409150705825,61.2
3.9820159759987304,31.520440315274474,86.2
3.741346103535501,8.666137074922965,49.800000000000004
4.043489987683461,35.96263978840762,84.9
2.696499504769345,19.99707816991571,6.1000000000000005
3.7694244767154625,27.67619360954671,65.60000000000001
2.543426514708544,16.56793929829426,5.9
4.108764926395231,12.814421177194829,93.30000000000001
2.8841539621701084,3.920037368153388,6.800000000000001
3.988267996002545,33.63657152841776,86.60000000000001
2.919113202628846,28.751285809605605,6.9
2.7066197879747382,25.41759983723303,6.1000000000000005
3.259744180205364,8.41200210714078,8.5
2.5707571730768946,19.344576014878385,5.9
2.806961224183085,10.961413516830497,6.4
3.3811090168759184,29.65061655289514,9.0
3.865136605817608,12.573336568321622,70.4
2.7928838015541886,11.28898729797317,6.4
2.88323146199459,34.70938453447655,6.800000000000001
2.929066894334206,18.908016915777882,7.0
4.114800035163567,43.014219099178966,86.60000000000001
2.7974487258473,38.75173801038221,6.4
2.566817198327787,13.32971543002312,5.9
2.868792565562763,17.38167084344195,6.7
2.963625837977364,42.573556361835415,7.1000000000000005
2.806158373383893,44.791917541045684,6.4
3.8867740871545395,13.482653751746861,72.9
4.096436790208823,39.57276002059993,86.60000000000001
2.664109418174952,2.3829300406490166,6.0
3.6243053834800936,15.267191594920117,33.2
2.87221975309479,3.2143638855188694,6.7
2.7461057154157626,4.9603287122197735,6.2
2.7851591805766467,34.01385533928992,6.4
2.766549408007551,5.443421429041116,6.300000000000001
2.949368441653718,23.938328041691744,7.1000000000000005
3.9946970278334435,13.002160038037124,85.2
3.889798241346692,24.696638041495966,75.0
3.4573128733935055,24.993255331764743,9.4
3.65546602485076,29.951228107697567,42.0
2.9774848858632783,44.89377818708612,7.2
3.2940243540695184,14.849102325193705,8.6
2.8843083997245356,23.434479161294995,6.800000000000001
3.404391660615823,0.3465896923179296,9.1
3.1054682411873475,14.761349055301972,7.800000000000001
3.154094340338534,18.403474427802273,8.0
3.0087126031636675,4.308910915586446,7.300000000000001
2.763690916074526,39.43948125461323,6.300000000000001
3.1004991915217794,24.214257321304377,7.800000000000001
3.954497673487963,42.66971212204135,68.7
2.660502280822231,37.65260770954248,6.0
3.627806691095781,13.065534556046673,33.1
3.48920606230561,10.433145519184096,9.5
2.7938859983170636,40.723541295455725,6.4
3.1724687555730684,41.558185889576045,8.1
3.497273296860981,34.3675803346186,9.600000000000001
3.8217276439435697,14.219200164200366,70.10000000000001
2.6912230201154568,35.55750736261229,6.1000000000000005
4.131425556657331,24.88001293844587,96.60000000000001
3.198638923887226,18.933171809792967,8.200000000000001
3.1062735229677663,10.680456743890252,7.800000000000001
3.8594214318450177,36.48329576238343,70.3
3.650125631549029,9.383072235711007,36.2
2.604883108196594,5.3962815351284386,6.0
2.775526667750974,11.480910306878325,6.300000000000001
2.7187316294367374,9.523621557921654,6.2
2.688403150935696,30.88627106138116,6.1000000000000005
3.54109350544681,23.866453930403587,29.3
3.4259038024379005,33.828219890417856,9.200000000000001
2.7471486180722753,39.78196351413538,6.2
3.177055937621499,0.2009737973664949,8.1
3.7851689236969817,15.798685263827482,68.3
3.9956886024542912,37.62576569103356,82.9
2.590102125394346,25.02842020677035,5.9
3.722983999188724,25.91554311952095,53.0
3.898313241273439,5.167334538521088,63.800000000000004
3.9730542458732128,33.464874376663204,85.5
3.77669593187005,5.989979295884481,52.800000000000004
3.8990995999225886,12.326680857890551,72.60000000000001
3.145086337120165,12.057312578703621,8.0
2.8499904426602902,35.3829543455857,6.6000000000000005
2.614761700237032,0.08346511260386547,6.0
3.047525048464582,12.068319466728624,7.5
3.687777331396193,21.035865845538126,48.6
3.363150348804399,38.56336270077943,8.9
2.661993428250453,16.579466085507747,6.0
3.749593066729884,34.23888629201693,59.800000000000004
3.564866529690172,12.918210659973552,29.1
3.3876336399603924,33.402745409722236,9.1
2.9954275153429593,42.43550279694058,7.300000000000001
3.341166055879906,0.0776912427786064,8.8
3.588340342669526,34.79031525179851,29.900000000000002
2.574720758964777,33.62166604803047,5.9
2.9265346307455693,24.28673651921821,7.0
3.1767894162032184,9.49122417937626,8.1
2.719626144503833,24.402097046908366,6.2
2.6495741938733453,17.344283707687783,6.0
3.034188740995288,18.332485391272808,7.5
2.871194894714256,12.980161910671722,6.7
2.808912063841099,16.29432691230658,6.5
2.8099227001667524,6.322865628685651,6.5
3.212778914407953,16.106834339382406,8.3
3.2716691046570685,19.767839262008877,8.5
3.2076171380921314,18.272522858267838,8.200000000000001
3.991743449819947,24.732922962744954,86.80000000000001
3.9577295770917873,0.3716256838210763,67.5
3.239803583369118,4.180985782276614,8.4
3.588778053402428,28.091101783131016,29.900000000000002
3.89295828686716,5.214740140514867,62.900000000000006
3.9356948000822225,31.620099435993183,81.80000000000001
2.946141140046792,33.58349629833455,7.1000000000000005
3.1351176097490794,41.46108148315723,7.9
4.171159616795819,36.087087927298995,95.2
2.6116924821632566,41.9294799508954,6.0
3.006234872533608,27.4140311853644,7.300000000000001
3.379560639568608,3.7446166003467636,9.0
4.056381134120079,4.908895667846918,74.8
3.5304435139824157,14.150770228119033,28.900000000000002
2.811635022650366,8.12820953228776,6.5
3.7079631906505583,28.94963491438823,50.900000000000006
2.644929764088467,44.81466576446243,6.0
4.0741822566661146,20.67406293145304,87.7
3.534319453886825,6.096189394432545,24.900000000000002
2.7588204863809795,5.887873409611918,6.300000000000001
3.665293706226672,6.299417623631081,34.2
3.844203281216621,12.257615003426773,69.2
3.008083364283708,6.756414070566745,7.300000000000001
4.07971903076107,17.609580858396633,89.2
3.3321426136883066,13.378928357440284,8.8
3.0384106385674823,23.658997962338024,7.5
4.1154038283348084,24.57630015629489,96.4
2.7252990932463774,41.4781779699989,6.2
3.529435492743966,34.3010685391069,28.8
3.422134517916718,34.05659053939692,9.200000000000001
2.6332949707278033,39.620659386704745,6.0
3.0064924468583465,18.49814821650023,7.300000000000001
2.8886518117439817,8.233993928639046,6.800000000000001
2.814481702540482,36.4996898689856,6.5
2.516668846448085,38.7786189561474,5.9
4.12580165794353,41.7594507201174,87.0
3.7531615685430064,10.607001190954733,55.1
3.337485098684079,26.875539740896265,8.8
3.322718653353366,9.949841380493812,8.8
3.0583860670179805,20.11172261387742,7.6000000000000005
3.744749869051775,41.02980416389447,46.5
3.100317695456117,39.13153704012197,7.800000000000001
3.50483868044606,18.740807583922557,18.0
3.2637204930864283,29.4315679595961,8.5
3.973311778570163,18.96601824660672,85.5
2.615836978615906,4.740914547786389,6.0
2.529597731945076,13.471958575887593,5.9
2.937591864203676,10.096202311542717,7.0
3.4557327579131303,43.586650704706855,9.4
3.2717254728295675,35.65017229289931,8.5
3.8952807470337083,5.546463088358277,63.6
3.2391995406821015,0.5267376045128919,8.4
4.134970737301379,40.479349258695265,87.2
2.8034925866638347,31.19653584723254,6.4
2.8555149627396545,23.48140687425661,6.6000000000000005
2.5531254583297542,37.91439154211785,5.9
3.7153551020303466,44.13921982780418,32.800000000000004
3.3416038275386013,40.73373487539891,8.9
2.5764958084653697,15.152173384116702,5.9
2.770938806846001,38.492900464318154,6.300000000000001
3.2551183515716646,36.41696881324398,8.5
3.830002700233056,34.954372621078235,70.9
2.5813282589914186,19.050801128331603,5.9
3.0022014847531002,25.97041618197261,7.300000000000001
4.18217602277038,27.350173752219952,96.9
3.4382911915086356,0.14716991846516703,9.3
4.059999252448614,36.60910387054268,82.5
4.1496400212716615,7.984168104363256,87.60000000000001
3.8241708034498996,41.0534427558321,57.6
3.9148342177735658,20.877368156204042,78.7
3.948497014075487,38.88732655432001,73.60000000000001
4.008249079245518,26.69117751771364,87.30000000000001
4.068795578466822,40.59326287419165,77.60000000000001
2.6530539256862276,27.828567742086985,6.0
2.8055924489473125,12.179120761756026,6.4
3.7730926728335126,20.85829025323562,66.3
3.995412487132441,17.02330283100862,87.0
2.6681790579643,23.794287501608768,6.1000000000000005
2.64079891313478,3.3336276935466174,6.0
3.0655684293955234,3.0648337134609873,7.6000000000000005
3.843981834758007,29.005966582946897,71.60000000000001
3.206715565614614,37.057525246691995,8.200000000000001
3.5720251338329287,1.8454380523085785,11.200000000000001
3.512900636644607,31.88115209017654,26.700000000000003
3.9123183045541428,35.69595811685915,76.60000000000001
3.135903463528879,7.64659723632532,7.9
3.516437701912306,2.0132205067447817,24.5
3.940627721142271,10.13631669026351,74.8
2.797688527963298,6.811668357071488,6.4
3.78542627531807,3.2055444767791514,50.900000000000006
3.8430481734187123,14.717799182518345,71.3
2.962849582559088,26.638301747857742,7.1000000000000005
3.2237667376943615,40.07013286116578,8.3
3.4386379250047514,2.4673798951040444,9.3
3.9405410134836805,34.620445370633085,82.4
3.080000746427323,34.959874024093125,7.7
3.518963460823402,2.4113648061831543,24.6
3.295573307452268,25.568461316091227,8.6
3.7788571025223745,24.832193738756757,67.3
4.018914696477861,14.153517082972284,86.4
2.537143406260244,22.687837089406102,5.9
2.6550078131276402,6.692275340512641,6.0
3.3680495321545516,37.35493851327682,9.0
4.07494513396632,12.50864424432111,81.2
3.7367474406149075,24.74489357048536,55.800000000000004
3.987831697095431,30.780901967394115,86.60000000000001
3.7429262460674453,13.845100136233643,56.2
3.1409095124146593,26.71439193334816,7.9
2.8593353514010578,11.06786964931552,6.7
3.09900458050544,37.30245813390813,7.7
2.626996088598375,37.50064770449617,6.0
3.2326212411384985,40.041269891266026,8.4
3.5735637723050386,28.421709917776415,29.8
2.9003560124694245,40.31277761042303,6.800000000000001
3.854233284897462,18.1222573017651,72.10000000000001
2.7457749560374283,14.40496030177168,6.2
3.8756160074555877,18.158853356736525,73.60000000000001
3.0414975705795206,35.29964051172088,7.5
3.952175990831208,8.649373090581676,73.10000000000001
3.203951744992031,2.4255305631786754,8.200000000000001
3.5620985727323466,35.12118085723413,29.700000000000003
3.0711123139696794,34.547801480017604,7.6000000000000005
3.014874911768316,22.721979102845413,7.4
3.482509093658511,16.84535544903545,9.5
3.6164206210788654,25.31179654306088,32.0
2.825886623863246,9.013115383924184,6.5
4.119207438418696,34.0688368613547,96.4
2.818121565051548,25.9190184161645,6.5
2.774671513167743,28.76241923347645,6.300000000000001
2.8693510687971555,20.9440441224237,6.7
3.3630725515738185,39.77298637731354,8.9
3.738737700667531,4.638488138232979,42.2
3.7620124090659153,20.272188715615595,63.900000000000006
3.1278948861563167,32.73881555008432,7.9
3.6289829698642846,35.71528744926664,33.7
3.07371878922517,27.90683365354287,7.6000000000000005
3.015597332237526,6.943638690158932,7.4
3.3962204765549204,13.776519788963618,9.1
4.001569095753508,33.74677902711462,87.30000000000001
3.828925231429391,43.02377118766623,53.400000000000006
2.735039366210621,22.69163401903014,6.2
3.0095028700118562,33.21042433698455,7.300000000000001
3.8925113985412056,36.39063926636566,72.7
2.9365159315137292,5.096322468143909,7.0
2.926437827890697,31.151055319370737,7.0
2.5045205224590132,37.961797596827836,5.9
3.551416055581307,31.124535770939907,29.6
3.8142265579610184,35.237862504447506,70.10000000000001
2.930981583873846,29.6590013751888,7.0
3.7170224901915634,16.402499101068333,52.1
3.4661501738383187,32.54413155060042,9.4
2.7938920154956732,2.668838326803524,6.4
3.25414464506024,28.237302804492675,8.5
3.487597694833659,44.46465053275763,9.5
3.8811515269806307,31.95854524378238,74.10000000000001
2.6039792367330956,13.082447050639544,6.0
4.036489294582592,38.751117788582306,80.5
3.773312276377679,37.165636094172534,63.300000000000004
2.6872288641490747,40.21853213772277,6.1000000000000005
2.8158951669379806,11.888539002273342,6.5
3.73209256770067,40.66939558995823,44.300000000000004
3.5873801262370777,29.78673525881965,29.900000000000002
3.9613684982244246,15.82817280199781,84.5
2.5888364682546188,7.1990480189259705,5.9
3.685611553998285,36.102991741289735,47.800000000000004
3.214132737196837,24.19366361678184,8.3
3.9600625584348492,21.640861683632068,84.4
3.8729457788630217,43.66820962953788,56.900000000000006
2.6240034291957253,3.046210908894715,6.0
3.971553550863489,22.037296350026192,85.4
3.394674247813366,19.690350628654542,9.1
3.6555406607783603,14.550866211983877,41.800000000000004
2.903915395596363,16.9975609778965,6.9
2.5186428001728394,22.822867817393828,5.9
3.442356642951145,29.95765878900484,9.3
3.360180489725115,40.5921241917557,8.9
3.1807607297981155,12.385505426622352,8.1
2.9298779895594067,1.0859127334358005,7.0
2.8710396799274096,40.124604885493135,6.7
2.7333375347973146,40.611656678013865,6.2
3.5904959013666953,16.474979767774244,30.0
3.8840364536552565,23.16324879106193,74.4
3.8820016232080334,9.614764903813832,68.10000000000001
3.7784367340430283,9.89593101895098,61.5
4.060114897771396,34.68047018804877,86.5
3.7396446431487425,0.29726386523373505,36.9
4.098540079371161,7.472612200145048,87.10000000000001
3.1220311103137672,13.761630867763152,7.9
3.987876441241622,37.46142988674452,82.60000000000001
3.794320388681034,26.061805971287882,69.4
3.554258890449902,39.88165147523696,25.1
2.6218775741707248,39.903574704672295,6.0
3.4592789789121796,15.2258054287719,9.4
4.0502737920239165,7.347938109292808,76.4
